,Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date
351914,DF65AEB06DD5131DC5DCCD7618F500956BC9E5AD_1700586608,2023-11-21 17:10:08,COLLISION,"(30.107774,-97.777877)",30.107774,-97.777877,6511 VELVET LEAF LN,ARCHIVED,2023-11-21 17:40:11
351915,1A2D9204B47A686C709C7FB4D9CE3C6106935D7B_1700587429,2023-11-21 17:23:49,Traffic Hazard,"(30.340545,-97.593079)",30.340545,-97.593079,0 N 130 Sb To E 290 Wb Ramp,ARCHIVED,2023-11-21 17:45:14
351916,271A92C8C03D12989A64D4E36F56EA59DB86ADAC_1700587755,2023-11-21 17:29:15,COLLISN/ LVNG SCN,"(30.449182,-97.666012)",30.449182,-97.666012,15415 N Ih 35 Svrd Nb,ARCHIVED,2023-11-21 17:55:09
351917,09E9D2D3DB71BE93CB1D32B0F8546E56F5B68685_1700588773,2023-11-21 17:46:13,Crash Urgent,"(30.182785,-97.687516)",30.182785,-97.687516,4800-4801 S Us 183 Hwy Nb,ARCHIVED,2023-11-21 17:55:09
351918,8B057F39D18E294235AB27685BD61815C856EAA6_1700590018,2023-11-21 18:06:58,Traffic Hazard,"(30.37253,-97.695889)",30.37253,-97.695889,Ken St / Cripple Creek Dr,ARCHIVED,2023-11-21 18:35:08
351919,CF2976036430385C6A769CCF621A546D5D06A698_1700587761,2023-11-21 17:29:21,Traffic Hazard,"(30.402882,-97.727568)",30.402882,-97.727568,11000-11601 N Mopac Expy Nb,ARCHIVED,2023-11-21 18:40:09
351920,AF2700D32E70E9F6D67533F9CC73BF0AF423DC31_1700592916,2023-11-21 18:55:16,Crash Urgent,"(30.251116,-97.749105)",30.251116,-97.749105,1300 S Congress Ave,ARCHIVED,2023-11-21 19:05:10
351921,B7BEA17843CD602B228FEF963983E3D18C884341_1700589336,2023-11-21 17:55:36,Crash Urgent,"(30.475449,-97.785346)",30.475449,-97.785346,13501 Lyndhurst St,ARCHIVED,2023-11-21 19:05:10
351922,AC4F9C4D3E9AD785B9A4CA215E2F6EE6567E51F7_1700584721,2023-11-21 16:38:41,Traffic Hazard,"(30.394625,-97.845463)",30.394625,-97.845463,10800 Fm 2222 Rd,ARCHIVED,2023-11-21 19:15:09
351923,A3D5A9CDFA2F19314DDEED16B4B5AB4C4576268D_1700589397,2023-11-21 17:56:37,Crash Urgent,"(30.214117,-97.660864)",30.214117,-97.660864,2403 E SH 71 WB,ARCHIVED,2023-11-21 19:20:09
351924,02CE1EA5906B8DA6A9BB82F1319CC83C99ED91E9_1700592805,2023-11-21 18:53:25,Crash Urgent,"(30.450167,-97.817977)",30.450167,-97.817977,11200 Anderson Mill Rd,ARCHIVED,2023-11-21 19:20:09
351925,FBF9948DA785087DCB5C16CE440732A7F6126FED_1700594043,2023-11-21 19:14:03,COLLISION,"(30.309437,-97.945641)",30.309437,-97.945641,3946-4033 S Fm 620 Rd,ARCHIVED,2023-11-21 19:20:09
351926,932D44296C8A02FA656962811336ABE38130B2F8_1700592218,2023-11-21 18:43:38,Crash Service,"(30.188917,-97.686293)",30.188917,-97.686293,4300-4622 Norwood Ln,ARCHIVED,2023-11-21 19:25:09
351927,035D4223E2FE7A08D1E249A6A5090950D1FDC4E1_1700591775,2023-11-21 18:36:15,Traffic Hazard,"(30.28323,-97.786531)",30.28323,-97.786531,Ridgewood Rd / Stratford Dr,ARCHIVED,2023-11-21 19:35:09
351928,7C83F057E0C3BCAC5D8322031E3E959FD0E96716_1700594735,2023-11-21 19:25:35,Traffic Hazard,"(30.261007,-97.735781)",30.261007,-97.735781,100-105 N Ih 35 Svrd Nb,ARCHIVED,2023-11-21 19:35:09
351929,3ECABDEBF8352E919131B46CFEBCFD6963486998_1700583987,2023-11-21 16:26:27,Crash Urgent,"(30.201451,-97.878231)",30.201451,-97.878231,9600 Escarpment Blvd,ARCHIVED,2023-11-21 19:45:12
351930,869655D8ABDC71EBDF8A999DE0B7E85B1FA69D28_1700595280,2023-11-21 19:34:40,Traffic Hazard,"(30.343845,-97.580292)",30.343845,-97.580292,E Us 290 Hwy Svrd Eb / E Parmer Ln,ARCHIVED,2023-11-21 19:45:12
351931,06072EB4F0454CBD924930E1FD2F06787E77D416_1700592771,2023-11-21 18:52:51,Traffic Hazard,"(30.231656,-97.736004)",30.231656,-97.736004,E Oltorf St / Burleson Rd,ARCHIVED,2023-11-21 19:55:11
351932,54D3F3517C8183E9317C62F6C01455D00160E63F_1700594484,2023-11-21 19:21:24,LOOSE LIVESTOCK,"(30.023358,-97.706655)",30.023358,-97.706655,CAMINO REAL / CANDIDE LN,ARCHIVED,2023-11-21 19:55:11
351933,0F62194B4983B35CC0B79AEEC39842880A9AC20A_1700594284,2023-11-21 19:18:04,Traffic Hazard,"(30.33263,-97.616713)",30.33263,-97.616713,9692 E Us 290 Hwy Svrd Wb,ARCHIVED,2023-11-21 20:00:16
351934,18DD8025688A8458D55DABF67D5CE9D57E155B82_1700592962,2023-11-21 18:56:02,COLLISION,"(30.450186,-97.819159)",30.450186,-97.819159,11300-11329 ANDERSON MILL RD,ARCHIVED,2023-11-21 20:10:13
351935,C815C1EA05A0C9CD15BAF385FB76353EFDE3E50C_1700593490,2023-11-21 19:04:50,Crash Service,"(30.205055,-97.68362)",30.205055,-97.68362,3109-3321 Mc Call Ln,ARCHIVED,2023-11-21 20:15:10
351936,08BC846FFF3A96EB1D36D184F604497CFF2F3727_1700590904,2023-11-21 18:21:44,Crash Urgent,"(30.238903,-97.859002)",30.238903,-97.859002,6000-6219 School Rd,ARCHIVED,2023-11-21 20:30:09
351937,C03683BF915B1D9B9B2949494BFDA59AC1C5F7A2_1700596236,2023-11-21 19:50:36,COLLISION,"(30.205054,-97.683449)",30.205054,-97.683449,MC CALL LN / S US 183 HWY SB,ARCHIVED,2023-11-21 20:30:09
351938,A60F4FBEA3F1418D85121FA3D2668A91E0DD7ECD_1700595933,2023-11-21 19:45:33,Traffic Hazard,"(30.312679,-97.714375)",30.312679,-97.714375,E 52nd St / Depew Ave,ARCHIVED,2023-11-21 20:35:09
351939,954766448011A573ED48E3E92F4B069F62EF4B92_1700596413,2023-11-21 19:53:33,Crash Urgent,"(30.21904,-97.691346)",30.21904,-97.691346,7500-7598 E Riverside Dr,ARCHIVED,2023-11-21 20:40:10
351940,9F06007D02B7DA59126A69422F135FCEE39E7652_1700597624,2023-11-21 20:13:44,Traffic Hazard,"(30.270358,-97.807809)",30.270358,-97.807809,1501 Barn Swallow Dr,ARCHIVED,2023-11-21 20:45:11
351941,B227683DD599B19550163F93DF6A091EEBC4FE14_1700596493,2023-11-21 19:54:53,Crash Urgent,"(30.229752,-97.878163)",30.229752,-97.878163,7000 Convict Hill Rd,ARCHIVED,2023-11-21 20:50:09
351942,30ADB4DE4D8E9ECDD52FAE4FCA6EB253E2AA53F1_1700591208,2023-11-21 18:26:48,Crash Urgent,"(30.251018,-97.74914)",30.251018,-97.74914,1300-1329 S CONGRESS AVE,ARCHIVED,2023-11-21 20:55:09
351943,DF8D8FCE31B05F9F7DA30CCD948575D6BAD9C0AB_1700594225,2023-11-21 19:17:05,Traffic Hazard,"(30.308838,-97.661752)",30.308838,-97.661752,6700-BLK ED BLUESTEIN BLVD SVRD SB,ARCHIVED,2023-11-21 21:00:11
351944,8000134409F9739525D1B91D308AB8444766F41F_1700595784,2023-11-21 19:43:04,Crash Urgent,"(30.167145,-97.790941)",30.167145,-97.790941,W Slaughter Ln / Cullen Ln,ARCHIVED,2023-11-21 21:00:11
351945,178F71645D8D762522EDE90115F4F50F1E19D62B_1700600372,2023-11-21 20:59:32,Stalled Vehicle,"(30.332188,-97.686528)",30.332188,-97.686528,E Anderson Ln Svrd Eb / Cameron Rd,ARCHIVED,2023-11-21 21:15:10
351946,8974B8371B6EF83D5E4699EA78BE68BE596453FE_1700599277,2023-11-21 20:41:17,Traffic Hazard,"(30.32934,-97.5847)",30.32934,-97.5847,N 130 Nb To E 290 Wb Ramp / Blue Bluff To N Sh 130 Nb Ramp,ARCHIVED,2023-11-21 21:20:10
351947,2192F9498F37E8D5F2BBA41585B5C7ED4D0DB457_1700600763,2023-11-21 21:06:03,TRFC HAZD/ DEBRIS,"(30.467408,-97.669746)",30.467408,-97.669746,16500 N Ih 35 Nb,ARCHIVED,2023-11-21 21:25:08
351948,BBFBF362460D2B5A1573BC939A7419DF3FFF1A54_1700592734,2023-11-21 18:52:14,Crash Urgent,"(30.433264,-97.768497)",30.433264,-97.768497,N Us 183 Hwy Svrd Sb / Barrington Way,ARCHIVED,2023-11-21 21:30:09
351949,0BC39B9D01F6D3E81328CDA94EAEFE5005744CEC_1700601390,2023-11-21 21:16:30,COLLISION,"(30.479448,-97.674157)",30.479448,-97.674157,1-3 TURNAROUND FROM IH 35N F AT LOUIS HENNA BLVD,ARCHIVED,2023-11-21 21:35:09
351950,E5FDFECFC553986C951E0E21DBBFF37E5462F772_1700599968,2023-11-21 20:52:48,Crash Service,"(30.346702,-97.69494)",30.346702,-97.69494,8309 N Ih 35 Svrd Nb,ARCHIVED,2023-11-22 00:00:13
351951,C6112F01865686C1DA31B7E721515A89A03E0F0E_1700597112,2023-11-21 20:05:12,Crash Urgent,"(30.320234,-97.72991)",30.320234,-97.72991,5242 N Lamar Blvd,ARCHIVED,2023-11-21 22:00:09
351952,780E202B137A715C8D1B159E4E1540323203CDD8_1700604520,2023-11-21 22:08:40,TRFC HAZD/ DEBRIS,"(30.028088,-97.687036)",30.028088,-97.687036,N Us Hwy 183 / Camino Real,ARCHIVED,2023-11-21 22:15:09
351953,FED029A9A41FEB8E4AD1871EF9B4E1761CD1DAB6_1700601476,2023-11-21 21:17:56,COLLISION,"(30.209469,-97.542312)",30.209469,-97.542312,2705 CALDWELL LN,ARCHIVED,2023-11-21 22:20:09
351954,218CEC711F1757FE04A78ACFC8CCE94630BAA52E_1700602409,2023-11-21 21:33:29,Traffic Hazard,"(30.296358,-97.695201)",30.296358,-97.695201,4412 Tilley St,ARCHIVED,2023-11-21 22:25:08
351955,A1F9EBB629D421DA846278DBDDDACB353598EBFF_1700603764,2023-11-21 21:56:04,COLLISN/ LVNG SCN,"(30.335286,-97.5591)",30.335286,-97.5591,N Fm 973 Rd / Lapoynor St,ARCHIVED,2023-11-21 22:30:08
351956,F85AE74DB48DB6D5D3B4F329C93161754DE0AB2A_1700602799,2023-11-21 21:39:59,Crash Urgent,"(30.170573,-97.786294)",30.170573,-97.786294,8708 S Congress Ave,ARCHIVED,2023-11-21 22:35:09
351957,5B48D88A19941E3F151D49ECD72B30B650EA917A_1700605655,2023-11-21 22:27:35,Traffic Hazard,"(30.388256,-97.620319)",30.388256,-97.620319,Cantarra Dr / E Howard Ln,ARCHIVED,2023-11-21 22:35:09
351958,5B6606E99564DDD8543C33789D2137EB151ACB60_1700601185,2023-11-21 21:13:05,Crash Urgent,"(30.237039,-97.838702)",30.237039,-97.838702,5410 W Us 290 Hwy Svrd Wb,ARCHIVED,2023-11-21 22:45:12
351959,09E9D2D3DB71BE93CB1D32B0F8546E56F5B68685_1700603430,2023-11-21 21:50:30,LOOSE LIVESTOCK,"(30.449344,-97.722709)",30.449344,-97.722709,5401-5445 W Howard Ln,ARCHIVED,2023-11-21 22:45:12
351960,08BC846FFF3A96EB1D36D184F604497CFF2F3727_1700605467,2023-11-21 22:24:27,COLLISION,"(30.444414,-97.667622)",30.444414,-97.667622,15200-15600 N Ih 35 Nb,ARCHIVED,2023-11-21 22:45:12
351961,0911D8E4573BE6F3EEDA3F13927DE830F6A16E6D_1700601466,2023-11-21 21:17:46,Crash Urgent,"(30.237134,-97.750593)",30.237134,-97.750593,500 E Oltorf St,ARCHIVED,2023-11-21 22:55:10
351962,30ADB4DE4D8E9ECDD52FAE4FCA6EB253E2AA53F1_1700605791,2023-11-21 22:29:51,TRFC HAZD/ DEBRIS,"(30.386375,-97.616259)",30.386375,-97.616259,4700-4706 E HOWARD LN,ARCHIVED,2023-11-21 22:55:10
351963,0D75912C14A0A73AF5662489570724A479927A8B_1700602133,2023-11-21 21:28:53,COLLISION WITH INJURY,"(30.456699,-97.671914)",30.456699,-97.671914,2200 Grand Avenue Pkwy,ARCHIVED,2023-11-21 23:00:10
351964,6218F62A61B714312749174DAEACD7BA347271F0_1700603307,2023-11-21 21:48:27,Crash Urgent,"(30.439876,-97.779194)",30.439876,-97.779194,13085 N US 183 HWY SVRD NB,ARCHIVED,2023-11-21 23:15:08
351965,B78037BFC8CCA3DCD3667BBC6B92B23D431FC454_1700604109,2023-11-21 22:01:49,COLLISION,"(30.452048,-97.666229)",30.452048,-97.666229,15200-15600 N Ih 35 Nb,ARCHIVED,2023-11-21 23:20:09
351966,9CB40392AAFD5B7A843D961C3628711D85FF5953_1700603261,2023-11-21 21:47:41,Crash Urgent,"(30.44129,-97.749053)",30.44129,-97.749053,6263-6285 Mc Neil Dr,ARCHIVED,2023-11-21 23:25:09
351967,D91149F7FF51BE92003E0BDA07CFD0FC2B514AFF_1700605631,2023-11-21 22:27:11,Traffic Hazard,"(30.174256,-97.79221)",30.174256,-97.79221,400 Ralph Ablanedo Dr,ARCHIVED,2023-11-21 23:25:09
351968,4E21B680CC0AAD7B3AE6B2DF22F941E3081BC0B9_1700606691,2023-11-21 22:44:51,Traffic Hazard,"(30.225657,-97.724293)",30.225657,-97.724293,E Oltorf St / Wickersham Ln,ARCHIVED,2023-11-21 23:25:09
351969,765BB5D5E39445C7F56B5554B9BA0D431132F818_1700605796,2023-11-21 22:29:56,COLLISION,"(30.34909,-97.542362)",30.34909,-97.542362,11923 E Us 290 Hwy Eb,ARCHIVED,2023-11-21 23:50:09
351970,9F4989CE236994C4F5458640666EFC7027B322CF_1700609364,2023-11-21 23:29:24,Traffic Hazard,"(30.363067,-97.697058)",30.363067,-97.697058,N Lamar Blvd / W Rundberg Ln,ARCHIVED,2023-11-21 23:55:09
351971,508DE84D9E60D0EA4F80173324A7A9CC95DBEDB3_1700609416,2023-11-21 23:30:16,Crash Urgent,"(30.312445,-97.66244)",30.312445,-97.66244,0 Ed Bluestein Blvd Sb Ramp,ARCHIVED,2023-11-22 00:05:09
351972,7C83F057E0C3BCAC5D8322031E3E959FD0E96716_1700611282,2023-11-22 00:01:22,COLLISION,"(30.168759,-97.646994)",30.168759,-97.646994,6122-6648 S SH 130 SVRD SB,ARCHIVED,2023-11-22 00:10:08
351973,CEA8BE18F8249FDBAAA535B000505661DD160000_1700610470,2023-11-21 23:47:50,Traffic Hazard,"(30.32969,-97.687546)",30.32969,-97.687546,7501 Berkman Dr,ARCHIVED,2023-11-22 00:15:09
351974,302DEBB6C519F451B6A857DD329981BCAFF772DD_1700610577,2023-11-21 23:49:37,COLLISION,"(30.143932,-97.833043)",30.143932,-97.833043,12024 MANCHACA RD,ARCHIVED,2023-11-22 00:30:09
351975,899A19B6BEC5CDDC50179F183BA138B628CF94B3_1700610116,2023-11-21 23:41:56,Crash Service,"(30.233619,-97.824216)",30.233619,-97.824216,5033 W Us 290 Hwy Svrd Eb,ARCHIVED,2023-11-22 00:40:08
351976,138825ED8F4199D67F9CA400B795B65FEC1158AC_1700610683,2023-11-21 23:51:23,Crash Service,"(30.150135,-97.833186)",30.150135,-97.833186,11632-11645 MENCHACA RD,ARCHIVED,2023-11-22 00:40:08
351977,03ED9F0B39F703C2F75D9CE00A84FB210C6FA885_1700611380,2023-11-22 00:03:00,COLLISION,"(30.47927,-97.573693)",30.47927,-97.573693,20121 TREYBURN LN,ARCHIVED,2023-11-22 01:00:09
351978,CAD61CA1C4FBAD3BE96E27E0B1ECD5DE3B4D5C25_1700612488,2023-11-22 00:21:28,Traffic Hazard,"(30.431626,-97.739189)",30.431626,-97.739189,12600-12615 Riata Trace Pkwy,ARCHIVED,2023-11-22 01:00:09
351979,408B04556E4F7BC96957053A04E25A32AEFD920E_1700607883,2023-11-21 23:04:43,Crash Service,"(30.24847,-97.769777)",30.24847,-97.769777,2053 S LAMAR BLVD,ARCHIVED,2023-11-22 01:10:09
351980,A7095041184FCA321A7B69AFA0B28972142BC486_1700613532,2023-11-22 00:38:52,COLLISION,"(30.112775,-97.78529)",30.112775,-97.78529,1400-1433 FM 1327 RD,ARCHIVED,2023-11-22 01:10:09
351981,6C8E459F96D9CF05E1FAC5432DF1066B42609E52_1700612012,2023-11-22 00:13:32,Crash Urgent,"(30.197355,-97.764401)",30.197355,-97.764401,5715-6217 S Ih 35 Svrd Nb,ARCHIVED,2023-11-22 01:15:10
351982,BEFA2B19820DA7401DBF672069D4AF99A040C200_1700613635,2023-11-22 00:40:35,Crash Service,"(30.191934,-97.784436)",30.191934,-97.784436,303 Thelma Dr,ARCHIVED,2023-11-22 01:15:10
351983,3C19EB2961D9D449E857615C28AA47615562BC87_1700612260,2023-11-22 00:17:40,Traffic Hazard,"(30.275149,-97.730248)",30.275149,-97.730248,903 E 15th St,ARCHIVED,2023-11-22 01:25:08
351984,7776F8B9DD913610A9767B419953F947D654C1A7_1700611764,2023-11-22 00:09:24,Crash Urgent,"(30.363135,-97.717797)",30.363135,-97.717797,8636 RESEARCH BLVD SVRD SB,ARCHIVED,2023-11-22 01:30:11
351985,869655D8ABDC71EBDF8A999DE0B7E85B1FA69D28_1700611944,2023-11-22 00:12:24,LOOSE LIVESTOCK,"(30.414594,-97.519468)",30.414594,-97.519468,16900-17216 STEGER LN,ARCHIVED,2023-11-22 01:35:09
351986,3AEC82C18CCCA37A61500A2C658E353667387D9D_1700616191,2023-11-22 01:23:11,Traffic Hazard,"(30.428207,-97.745001)",30.428207,-97.745001,12450-12472 Alameda Trace Cir,ARCHIVED,2023-11-22 01:35:09
351987,B77FB0E4F8C1AE7D38D10A6C3333722CBA42B1AB_1700612386,2023-11-22 00:19:46,Crash Urgent,"(30.431836,-97.767138)",30.431836,-97.767138,12200 Dundee Dr,ARCHIVED,2023-11-22 01:40:08
351988,9669582CD862FB3798DCA33583826C0FB32BDCE4_1700616232,2023-11-22 01:23:52,TRFC HAZD/ DEBRIS,"(30.34875,-97.556554)",30.34875,-97.556554,11100-11209 E Us 290 Hwy Eb,ARCHIVED,2023-11-22 01:40:08
351989,578D9283CA503D77B707716D16F3AE71036236D2_1700612240,2023-11-22 00:17:20,Crash Urgent,"(30.45857,-97.79039)",30.45857,-97.79039,12611 Hymeadow Dr,ARCHIVED,2023-11-22 01:45:11
351990,17CC4EFA7BF7D9E63C99683DD9D8F53590B8FBF5_1700612006,2023-11-22 00:13:26,Crash Urgent,"(30.301024,-97.685135)",30.301024,-97.685135,Manor Rd / Pecan Springs Rd,ARCHIVED,2023-11-22 01:50:10
351991,99D746FCE4F09B8397F84131B830A865AB4308E1_1700612039,2023-11-22 00:13:59,Crash Urgent,"(30.196068,-97.841877)",30.196068,-97.841877,8700-8814 BRODIE LN,ARCHIVED,2023-11-22 01:50:10
351992,B25B748A59D8B6B5B5AE3E9D985289E795C874ED_1700616592,2023-11-22 01:29:52,Traffic Hazard,"(30.292594,-97.760992)",30.292594,-97.760992,2400 Winsted Ln,ARCHIVED,2023-11-22 01:55:08
351993,FD85A4EE56F46CD4D324CE6951E61570FEB53012_1700617605,2023-11-22 01:46:45,COLLISION,"(30.112763,-97.784194)",30.112763,-97.784194,1400-1433 Fm 1327 Rd,ARCHIVED,2023-11-22 01:55:08
351994,539E322A4F4CC65780CE1E183AD98299538EC22C_1700617642,2023-11-22 01:47:22,TRFC HAZD/ DEBRIS,"(30.189749,-97.704491)",30.189749,-97.704491,4601-5111 Mc Kinney Falls Pkwy,ARCHIVED,2023-11-22 01:55:08
351995,D27C5A6872D7C57D29EF416866E2AA92EAE10018_1700616778,2023-11-22 01:32:58,Traffic Hazard,"(30.372528,-97.682432)",30.372528,-97.682432,400-599 E Grady Dr,ARCHIVED,2023-11-22 02:10:08
351996,70A1FEB7907EB7F1D49939E991BE2FD1E3ED086A_1700613280,2023-11-22 00:34:40,TRFC HAZD/ DEBRIS,"(30.102849,-97.782056)",30.102849,-97.782056,S 45 E Wb To N Turnersvil Ramp / N Turnersville Rd,ARCHIVED,2023-11-22 02:15:09
351997,91D5E6728240DD7EDC866732C15A56A934CF0A97_1700616073,2023-11-22 01:21:13,Traffic Hazard,"(30.461585,-97.817926)",30.461585,-97.817926,12109-12131 N Fm 620 Rd,ARCHIVED,2023-11-22 02:20:09
351998,1EB904B6D0C2A41AF59E2D1FDD0E10624D94C81A_1700618209,2023-11-22 01:56:49,Traffic Hazard,"(30.303144,-97.661233)",30.303144,-97.661233,6500-6520 Ed Bluestein Blvd Svrd Sb,ARCHIVED,2023-11-22 02:30:09
351999,4AC7E515771155A9EFA63AC6840EA7199C222C96_1700619750,2023-11-22 02:22:30,COLLISION WITH INJURY,"(30.450771,-97.604924)",30.450771,-97.604924,E Pfennig Ln / Fm 685 Rd,ARCHIVED,2023-11-22 02:30:09
352000,3744112AF469898C7603FBE21D80B5B5640A34B5_1700619544,2023-11-22 02:19:04,Traffic Hazard,"(30.298783,-97.716791)",30.298783,-97.716791,4100-4127 N Ih 35 Svrd Nb,ARCHIVED,2023-11-22 02:50:08
352001,76FBDD2B2EA23E13A5B1DBCF7900B3D92134F3A1_1700620677,2023-11-22 02:37:57,Traffic Hazard,"(30.325899,-97.726366)",30.325899,-97.726366,N Lamar Blvd / W Koenig Ln,ARCHIVED,2023-11-22 02:50:08
352002,0AEC17CE3BFF113E1C7C16E9D9DCAF90BF590974_1700618621,2023-11-22 02:03:41,Crash Service,"(30.357647,-97.700108)",30.357647,-97.700108,N Lamar Blvd / Payton Gin Rd,ARCHIVED,2023-11-22 03:30:12
352003,8422051640D7C9A740564EFF35FBDCE111C6C557_1700611049,2023-11-21 23:57:29,Crash Service,"(30.297022,-97.685648)",30.297022,-97.685648,5003 Blue Spruce Cir,ARCHIVED,2023-11-22 03:40:09
352004,7F1426A678C0021BBBF19EB1D7D6353054809224_1700620739,2023-11-22 02:38:59,Crash Service,"(30.155849,-97.790368)",30.155849,-97.790368,10001 S Ih 35 Svrd Nb,ARCHIVED,2023-11-22 03:50:09
352005,435DDA8AFAEF821117A4A9CF02F7EBA39C920F12_1700621919,2023-11-22 02:58:39,Crash Urgent,"(30.226933,-97.707908)",30.226933,-97.707908,Grove Blvd / E Riverside Dr,ARCHIVED,2023-11-22 03:55:10
352006,A8F3809C6DE28975C83009F6E2911B81F95E5B5A_1700617959,2023-11-22 01:52:39,Crash Service,"(30.389791,-97.651202)",30.389791,-97.651202,1500 E Parmer Ln,ARCHIVED,2023-11-22 04:10:10
352007,C348C1794DF04A0473A11234389E74A236833822_1700621560,2023-11-22 02:52:40,Crash Urgent,"(30.295995,-97.688148)",30.295995,-97.688148,4700-4810 Manor Rd,ARCHIVED,2023-11-22 04:15:09
352008,45C800A971308142CF8A4D13C844F04A91099693_1700625992,2023-11-22 04:06:32,COLLISION WITH INJURY,"(30.448459,-97.716254)",30.448459,-97.716254,5200-5228 W Howard Ln,ARCHIVED,2023-11-22 04:15:09
352009,54164C3DB2C5171B138C809D3CBE7A6637C31CBF_1700615900,2023-11-22 01:18:20,Crash Urgent,"(30.224874,-97.703466)",30.224874,-97.703466,E Riverside Dr / Montopolis Dr,ARCHIVED,2023-11-22 04:25:09
352010,E59277ABB9129D7F9D5A1990C49E7D29654A857E_1700625674,2023-11-22 04:01:14,Crash Service,"(30.257144,-97.746875)",30.257144,-97.746875,E Riverside Dr / S Congress Ave,ARCHIVED,2023-11-22 04:25:09
352011,A874F83E95A94266C7D2856A7CBB42EE5AF2E01A_1700613020,2023-11-22 00:30:20,Crash Urgent,"(30.248411,-97.736638)",30.248411,-97.736638,E RIVERSIDE DR / KENWOOD AVE,ARCHIVED,2023-11-22 04:35:10
352012,17E89C359872F5659B5D7892BA8E52821C93EEF3_1700620456,2023-11-22 02:34:16,Crash Service,"(30.336698,-97.694527)",30.336698,-97.694527,1024 E Anderson Ln Svrd Wb,ARCHIVED,2023-11-22 04:45:11
352013,CC7B8755A2A153285A26A7568C30B88A27217F0F_1700622687,2023-11-22 03:11:27,Traffic Hazard,"(30.226933,-97.707908)",30.226933,-97.707908,Grove Blvd / E Riverside Dr,ARCHIVED,2023-11-22 05:10:09
352014,EE3EF93429ABA64BD0E6F7A0AF8299E6416CEEA4_1700626822,2023-11-22 04:20:22,Crash Service,"(30.45803,-97.792175)",30.45803,-97.792175,Hymeadow Dr / N Us 183 Hwy Svrd Nb,ARCHIVED,2023-11-22 05:10:09
352015,E90E88C880E48E96024E634381BA1AD4888E72E0_1700624961,2023-11-22 03:49:21,Crash Urgent,"(30.441751,-97.747864)",30.441751,-97.747864,6263-6285 Mc Neil Dr,ARCHIVED,2023-11-22 05:15:09
352016,12F5AA9F4574E1267551B2B784C315C53E19903D_1700626594,2023-11-22 04:16:34,LOOSE LIVESTOCK,"(30.082065,-97.66622)",30.082065,-97.66622,Schriber Rd / Maha Loop Rd,ARCHIVED,2023-11-22 05:15:09
352017,1E768A21723E530122240FA219BFF8C3365F40B2_1700630723,2023-11-22 05:25:23,Crash Service,"(30.366141,-97.695273)",30.366141,-97.695273,9616 N Lamar Blvd,ARCHIVED,2023-11-22 05:55:10
352018,23B36EA4F70670AE377A591FDC03D36A9BEBB481_1700626218,2023-11-22 04:10:18,Traffic Hazard,"(30.449358,-97.695455)",30.449358,-97.695455,Burnet Rd / Burnet Nb At Merrilltown Trn,ARCHIVED,2023-11-22 06:30:14
352019,5DB0872F19AA1AE3D1CEFA62AE9877879C085253_1700636934,2023-11-22 07:08:54,Traffic Hazard,"(30.19704,-97.787889)",30.19704,-97.787889,S 1st St / W William Cannon Dr,ARCHIVED,2023-11-22 07:25:09
352020,79FFF0734F46195CEE3B70510820360B9385DDB7_1700641626,2023-11-22 08:27:06,Stalled Vehicle,"(30.288916,-97.754139)",30.288916,-97.754139,Parkway / Pemberton Pkwy,ARCHIVED,2023-11-22 09:50:09
352022,322D4D7214A6E86E667EFE2B0064225A8882B628_1700647041,2023-11-22 09:57:21,Crash Urgent,"(30.267796,-97.745545)",30.267796,-97.745545,W 5TH ST / LAVACA ST,ARCHIVED,2023-11-22 12:00:15
352023,489DCA93167BD2001E600DF2F5B762E4622CECC9_1700655720,2023-11-22 12:22:00,Stalled Vehicle,"(30.20527,-97.670954)",30.20527,-97.670954,3400 Presidential Blvd,ARCHIVED,2023-11-22 12:50:11
352024,04085CEF4A2F22B0D7DE2D6919476571400985C3_1700655672,2023-11-22 12:21:12,Traffic Hazard,"(30.453326,-97.791679)",30.453326,-97.791679,13608-13748 N Us 183 Hwy Sb,ARCHIVED,2023-11-22 13:05:10
352025,E6F8447A0C2028A9723BD1FCBBD48B0AA5F2EBA0_1700652495,2023-11-22 11:28:15,Traffic Hazard,"(30.264877,-97.742506)",30.264877,-97.742506,E 3rd St / Brazos St,ARCHIVED,2023-11-22 13:25:11
352026,0020BF2046BD4C6F803CBF19940A1A4759C0EDE8_1700657957,2023-11-22 12:59:17,COLLISION,"(30.593336,-97.936626)",30.593336,-97.936626,16000-blk Round Mountain Rd,ARCHIVED,2023-11-22 13:25:11
352027,52EDBE46E3908A2336D7301E277D4B66A44C2F02_1700652574,2023-11-22 11:29:34,Traffic Hazard,"(30.330372,-97.631701)",30.330372,-97.631701,9400-9530 E Us 290 Hwy Wb,ARCHIVED,2023-11-22 13:40:10
352028,752500DA7E91A2ED173B243E9F7EE0C43EB25038_1700654058,2023-11-22 11:54:18,COLLISN/ LVNG SCN,"(30.256997,-97.611818)",30.256997,-97.611818,N Fm 973 Rd / Fm 969 Rd,ARCHIVED,2023-11-22 14:10:12
